demande_id,citoyen_id,type_demande,date_demande,date_traitement,statut,mode_retrait
2583,431,ACTE_NAISSANCE,2023-04-23,2023-04-23,REFUSEE,EN_LIGNE
2584,2198,ACTE_MARIAGE,2025-01-19,2025-02-03,REFUSEE,GUICHET
2585,1622,ACTE_MARIAGE,2023-08-06,2023-08-08,REFUSEE,GUICHET
2586,2650,ACTE_NAISSANCE,2025-02-01,2025-02-16,REFUSEE,GUICHET
2587,138,ACTE_DECES,2023-06-19,2023-06-22,ENREGISTREE,GUICHET
2588,366,ACTE_MARIAGE,2024-11-17,2024-11-18,REFUSEE,COURRIER
2589,1282,LIVRET_FAMILLE,2024-04-02,2024-04-05,EN_COURS,COURRIER
2590,2867,ACTE_DECES,2025-10-26,2025-11-05,ENREGISTREE,GUICHET
2591,1391,LIVRET_FAMILLE,2024-10-27,2024-10-28,TERMINEE,GUICHET
2592,134,LIVRET_FAMILLE,2024-05-09,2024-05-23,ENREGISTREE,COURRIER
2593,2076,ACTE_MARIAGE,2024-05-31,2024-05-31,TERMINEE,COURRIER
2594,739,ACTE_DECES,2024-04-27,2024-05-01,ENREGISTREE,GUICHET
2595,2619,ACTE_NAISSANCE,2024-05-31,2024-06-14,EN_COURS,GUICHET
2596,2939,ACTE_NAISSANCE,2024-08-09,2024-08-17,EN_COURS,COURRIER
2597,1183,ACTE_NAISSANCE,2023-11-17,2023-12-06,EN_COURS,COURRIER
2598,2864,ACTE_NAISSANCE,2023-09-23,2023-10-09,EN_COURS,EN_LIGNE
2599,1065,LIVRET_FAMILLE,2024-01-21,2024-01-31,REFUSEE,EN_LIGNE
2600,2656,LIVRET_FAMILLE,2024-10-05,2024-10-11,REFUSEE,COURRIER
2601,2442,ACTE_DECES,2024-08-15,2024-08-20,TERMINEE,EN_LIGNE
2602,720,ACTE_NAISSANCE,2023-06-14,2023-06-26,REFUSEE,EN_LIGNE
2603,778,LIVRET_FAMILLE,2025-03-31,2025-04-08,ENREGISTREE,EN_LIGNE
2604,2629,ACTE_NAISSANCE,2023-03-29,2023-04-04,REFUSEE,GUICHET
2605,752,LIVRET_FAMILLE,2024-08-08,2024-08-25,REFUSEE,EN_LIGNE
2606,113,ACTE_DECES,2024-02-17,2024-02-18,ENREGISTREE,EN_LIGNE
2607,8,ACTE_DECES,2024-07-20,2024-07-22,EN_COURS,GUICHET
2608,2791,ACTE_DECES,2025-05-06,2025-05-19,TERMINEE,GUICHET
2609,1624,LIVRET_FAMILLE,2024-05-05,2024-05-06,ENREGISTREE,COURRIER
2610,1360,ACTE_DECES,2024-03-15,2024-03-21,ENREGISTREE,GUICHET
2611,1838,LIVRET_FAMILLE,2025-10-23,2025-11-02,ENREGISTREE,EN_LIGNE
2612,2775,ACTE_DECES,2025-03-25,2025-04-06,ENREGISTREE,EN_LIGNE
2613,1618,ACTE_MARIAGE,2024-10-07,2024-10-08,TERMINEE,EN_LIGNE
2614,717,ACTE_NAISSANCE,2023-06-01,2023-06-10,TERMINEE,GUICHET
2615,1773,LIVRET_FAMILLE,2025-04-05,2025-04-18,TERMINEE,EN_LIGNE
2616,2341,LIVRET_FAMILLE,2024-02-13,2024-02-13,ENREGISTREE,COURRIER
2617,852,ACTE_NAISSANCE,2025-01-14,2025-01-26,REFUSEE,COURRIER
2618,1629,LIVRET_FAMILLE,2024-12-02,2024-12-08,REFUSEE,COURRIER
2619,1678,ACTE_DECES,2025-03-16,2025-03-20,ENREGISTREE,EN_LIGNE
2620,1978,LIVRET_FAMILLE,2024-12-13,2024-12-29,REFUSEE,EN_LIGNE
2621,110,ACTE_NAISSANCE,2023-12-12,2023-12-15,ENREGISTREE,COURRIER
2622,934,LIVRET_FAMILLE,2025-09-02,2025-09-17,ENREGISTREE,EN_LIGNE
2623,1088,ACTE_NAISSANCE,2025-02-17,2025-02-26,ENREGISTREE,GUICHET
2624,2775,ACTE_NAISSANCE,2025-01-16,2025-01-22,REFUSEE,COURRIER
2625,1471,LIVRET_FAMILLE,2023-06-11,2023-06-12,REFUSEE,COURRIER
2626,2628,ACTE_MARIAGE,2025-03-02,2025-03-03,REFUSEE,GUICHET
2627,461,ACTE_NAISSANCE,2025-05-26,2025-05-26,EN_COURS,COURRIER
2628,1063,ACTE_NAISSANCE,2024-04-28,2024-05-12,TERMINEE,EN_LIGNE
2629,2402,ACTE_MARIAGE,2025-05-27,2025-06-16,EN_COURS,GUICHET
2630,1077,ACTE_NAISSANCE,2024-06-24,2024-07-08,EN_COURS,EN_LIGNE
2631,103,LIVRET_FAMILLE,2024-01-28,2024-01-31,TERMINEE,EN_LIGNE
2632,244,LIVRET_FAMILLE,2025-09-15,2025-09-20,REFUSEE,GUICHET
2633,694,ACTE_NAISSANCE,2025-07-06,2025-07-11,ENREGISTREE,COURRIER
2634,804,LIVRET_FAMILLE,2023-08-31,2023-09-14,ENREGISTREE,EN_LIGNE
2635,957,LIVRET_FAMILLE,2023-08-15,2023-08-25,EN_COURS,EN_LIGNE
2636,1233,LIVRET_FAMILLE,2023-07-15,2023-07-24,ENREGISTREE,EN_LIGNE
2637,2182,ACTE_MARIAGE,2025-08-14,2025-09-03,REFUSEE,EN_LIGNE
2638,352,ACTE_MARIAGE,2024-08-12,2024-08-23,TERMINEE,COURRIER
2639,626,ACTE_DECES,2025-10-16,2025-10-26,ENREGISTREE,COURRIER
2640,1904,ACTE_DECES,2024-07-23,2024-07-26,TERMINEE,COURRIER
2641,760,ACTE_MARIAGE,2024-07-26,2024-07-28,ENREGISTREE,GUICHET
2642,1894,ACTE_DECES,2023-09-04,2023-09-23,EN_COURS,EN_LIGNE
2643,727,ACTE_NAISSANCE,2024-12-09,2024-12-18,ENREGISTREE,EN_LIGNE
2644,2276,LIVRET_FAMILLE,2024-06-13,2024-06-29,EN_COURS,GUICHET
2645,469,ACTE_NAISSANCE,2024-11-20,2024-12-03,ENREGISTREE,GUICHET
2646,2248,LIVRET_FAMILLE,2023-06-05,2023-06-18,TERMINEE,EN_LIGNE
2647,1599,ACTE_MARIAGE,2024-10-26,2024-11-04,REFUSEE,GUICHET
2648,2171,ACTE_MARIAGE,2025-03-16,2025-03-28,EN_COURS,COURRIER
2649,1794,LIVRET_FAMILLE,2025-08-11,2025-08-27,ENREGISTREE,COURRIER
2650,116,LIVRET_FAMILLE,2023-09-10,2023-09-12,EN_COURS,GUICHET
2651,2072,ACTE_MARIAGE,2024-05-31,2024-06-06,ENREGISTREE,EN_LIGNE
2652,1786,LIVRET_FAMILLE,2023-03-29,2023-04-09,REFUSEE,EN_LIGNE
2653,1234,ACTE_DECES,2024-12-30,2025-01-02,ENREGISTREE,COURRIER
2654,634,ACTE_NAISSANCE,2024-02-27,2024-03-10,TERMINEE,COURRIER
2655,1969,ACTE_DECES,2023-09-08,2023-09-25,EN_COURS,EN_LIGNE
2656,1805,LIVRET_FAMILLE,2024-05-16,2024-06-01,REFUSEE,EN_LIGNE
2657,2228,LIVRET_FAMILLE,2023-05-21,2023-05-24,EN_COURS,COURRIER
2658,1797,ACTE_DECES,2024-01-16,2024-01-17,REFUSEE,COURRIER
2659,1670,ACTE_NAISSANCE,2023-09-20,2023-09-24,TERMINEE,COURRIER
2660,2051,ACTE_MARIAGE,2025-02-15,2025-02-19,REFUSEE,EN_LIGNE
2661,666,ACTE_DECES,2025-10-16,2025-10-25,TERMINEE,EN_LIGNE
2662,228,LIVRET_FAMILLE,2025-01-10,2025-01-10,EN_COURS,COURRIER
2663,2621,ACTE_MARIAGE,2024-03-02,2024-03-12,TERMINEE,COURRIER
2664,950,ACTE_MARIAGE,2024-12-27,2025-01-02,REFUSEE,EN_LIGNE
2665,2025,ACTE_NAISSANCE,2024-01-26,2024-02-04,ENREGISTREE,GUICHET
2666,2936,LIVRET_FAMILLE,2024-10-21,2024-10-29,ENREGISTREE,GUICHET
2667,1041,ACTE_DECES,2024-11-14,2024-11-20,REFUSEE,GUICHET
2668,249,ACTE_NAISSANCE,2025-04-21,2025-05-05,EN_COURS,COURRIER
2669,25,LIVRET_FAMILLE,2025-04-04,2025-04-15,REFUSEE,COURRIER
2670,380,ACTE_MARIAGE,2025-02-18,2025-02-24,REFUSEE,COURRIER
2671,1620,ACTE_DECES,2023-02-07,2023-02-11,TERMINEE,EN_LIGNE
2672,1861,ACTE_MARIAGE,2024-12-11,2024-12-11,ENREGISTREE,COURRIER
2673,1904,ACTE_NAISSANCE,2023-07-12,2023-07-30,ENREGISTREE,GUICHET
2674,1142,ACTE_NAISSANCE,2025-06-17,2025-06-30,ENREGISTREE,EN_LIGNE
2675,2883,ACTE_DECES,2025-06-15,2025-06-17,TERMINEE,EN_LIGNE
2676,1748,ACTE_NAISSANCE,2023-08-30,2023-09-07,REFUSEE,GUICHET
2677,1997,ACTE_DECES,2024-02-02,2024-02-11,EN_COURS,COURRIER
2678,2705,ACTE_NAISSANCE,2025-08-19,2025-08-22,ENREGISTREE,GUICHET
2679,1362,ACTE_MARIAGE,2024-12-19,2025-01-02,REFUSEE,EN_LIGNE
2680,586,ACTE_MARIAGE,2025-09-27,2025-10-13,TERMINEE,GUICHET
2681,391,ACTE_MARIAGE,2023-12-02,2023-12-11,TERMINEE,EN_LIGNE
2682,2819,LIVRET_FAMILLE,2023-04-30,2023-05-06,TERMINEE,GUICHET
2683,1854,ACTE_DECES,2024-07-05,2024-07-14,REFUSEE,EN_LIGNE
2684,28,ACTE_MARIAGE,2025-02-13,2025-02-25,REFUSEE,COURRIER
2685,255,ACTE_DECES,2025-07-11,2025-07-19,EN_COURS,GUICHET
2686,2237,LIVRET_FAMILLE,2025-06-28,2025-06-30,EN_COURS,GUICHET
2687,2091,ACTE_NAISSANCE,2025-02-17,2025-02-23,ENREGISTREE,GUICHET
2688,2058,ACTE_NAISSANCE,2024-03-15,2024-04-02,ENREGISTREE,COURRIER
2689,2809,LIVRET_FAMILLE,2025-02-04,2025-02-17,REFUSEE,GUICHET
2690,1867,ACTE_MARIAGE,2023-03-16,2023-03-30,ENREGISTREE,EN_LIGNE
2691,649,ACTE_NAISSANCE,2025-10-28,2025-11-04,EN_COURS,EN_LIGNE
2692,715,ACTE_DECES,2023-08-22,2023-09-01,TERMINEE,EN_LIGNE
2693,1741,ACTE_NAISSANCE,2023-07-15,2023-07-22,TERMINEE,EN_LIGNE
2694,1499,ACTE_MARIAGE,2025-03-11,2025-03-14,ENREGISTREE,EN_LIGNE
2695,2198,LIVRET_FAMILLE,2025-07-26,2025-08-10,TERMINEE,EN_LIGNE
2696,1692,LIVRET_FAMILLE,2023-06-19,2023-06-27,REFUSEE,COURRIER
2697,594,ACTE_DECES,2023-03-27,2023-04-03,REFUSEE,COURRIER
2698,157,ACTE_NAISSANCE,2023-06-17,2023-06-30,TERMINEE,COURRIER
2699,1950,LIVRET_FAMILLE,2024-11-04,2024-11-17,EN_COURS,EN_LIGNE
2700,1233,ACTE_NAISSANCE,2025-03-20,2025-04-01,EN_COURS,EN_LIGNE
2701,754,ACTE_MARIAGE,2025-04-27,2025-05-11,TERMINEE,EN_LIGNE
2702,2035,ACTE_MARIAGE,2025-01-04,2025-01-04,REFUSEE,EN_LIGNE
2703,453,ACTE_DECES,2023-06-12,2023-07-01,ENREGISTREE,GUICHET
2704,650,ACTE_NAISSANCE,2025-01-15,2025-02-03,EN_COURS,EN_LIGNE
2705,2762,ACTE_MARIAGE,2024-04-06,2024-04-15,ENREGISTREE,EN_LIGNE
2706,17,ACTE_DECES,2025-03-08,2025-03-22,ENREGISTREE,GUICHET
2707,1702,ACTE_NAISSANCE,2023-10-21,2023-10-21,REFUSEE,GUICHET
2708,2940,LIVRET_FAMILLE,2023-06-02,2023-06-13,TERMINEE,GUICHET
2709,1393,ACTE_NAISSANCE,2024-06-17,2024-07-01,REFUSEE,GUICHET
2710,1392,ACTE_NAISSANCE,2024-12-07,2024-12-08,TERMINEE,EN_LIGNE
2711,1895,ACTE_MARIAGE,2024-03-21,2024-04-10,TERMINEE,GUICHET
2712,1253,ACTE_MARIAGE,2023-01-03,2023-01-07,ENREGISTREE,GUICHET
2713,1729,LIVRET_FAMILLE,2023-06-15,2023-06-28,EN_COURS,COURRIER
2714,1327,ACTE_NAISSANCE,2023-08-24,2023-09-09,EN_COURS,EN_LIGNE
2715,2856,ACTE_MARIAGE,2023-12-16,2024-01-02,TERMINEE,GUICHET
2716,2190,ACTE_NAISSANCE,2024-10-15,2024-10-29,REFUSEE,COURRIER
2717,311,ACTE_MARIAGE,2023-06-04,2023-06-07,REFUSEE,GUICHET
2718,1976,ACTE_MARIAGE,2024-05-02,2024-05-13,ENREGISTREE,COURRIER
2719,1457,ACTE_MARIAGE,2023-12-30,2024-01-10,EN_COURS,COURRIER
2720,1438,ACTE_NAISSANCE,2024-08-05,2024-08-12,ENREGISTREE,EN_LIGNE
2721,2933,LIVRET_FAMILLE,2025-08-06,2025-08-16,ENREGISTREE,EN_LIGNE
2722,1228,ACTE_DECES,2024-05-20,2024-06-06,TERMINEE,COURRIER
2723,2106,ACTE_MARIAGE,2025-02-17,2025-02-25,REFUSEE,COURRIER
2724,2612,LIVRET_FAMILLE,2024-05-07,2024-05-21,TERMINEE,COURRIER
2725,772,ACTE_DECES,2024-12-02,2024-12-10,EN_COURS,COURRIER
2726,934,ACTE_NAISSANCE,2024-09-09,2024-09-27,ENREGISTREE,EN_LIGNE
2727,267,LIVRET_FAMILLE,2024-01-02,2024-01-13,ENREGISTREE,COURRIER
2728,2376,LIVRET_FAMILLE,2023-09-29,2023-10-15,ENREGISTREE,EN_LIGNE
2729,1666,ACTE_MARIAGE,2024-03-13,2024-03-22,TERMINEE,GUICHET
2730,2459,ACTE_NAISSANCE,2025-08-13,2025-08-28,TERMINEE,EN_LIGNE
2731,145,ACTE_NAISSANCE,2024-02-24,2024-03-08,EN_COURS,COURRIER
2732,230,LIVRET_FAMILLE,2024-03-09,2024-03-21,ENREGISTREE,GUICHET
2733,1661,ACTE_NAISSANCE,2024-01-11,2024-01-21,TERMINEE,EN_LIGNE
2734,1414,ACTE_DECES,2023-10-16,2023-10-23,EN_COURS,EN_LIGNE
2735,2972,LIVRET_FAMILLE,2023-02-22,2023-03-01,ENREGISTREE,EN_LIGNE
2736,2245,ACTE_NAISSANCE,2025-06-10,2025-06-20,REFUSEE,EN_LIGNE
2737,2243,LIVRET_FAMILLE,2023-11-03,2023-11-03,REFUSEE,GUICHET
2738,1275,ACTE_DECES,2025-10-24,2025-10-25,TERMINEE,COURRIER
2739,2787,ACTE_MARIAGE,2024-01-06,2024-01-18,EN_COURS,EN_LIGNE
2740,1794,ACTE_NAISSANCE,2025-07-15,2025-07-17,TERMINEE,EN_LIGNE
2741,766,ACTE_NAISSANCE,2023-08-31,2023-09-19,REFUSEE,GUICHET
2742,1368,ACTE_MARIAGE,2025-02-05,2025-02-19,TERMINEE,GUICHET
2743,1088,ACTE_NAISSANCE,2025-01-04,2025-01-12,ENREGISTREE,EN_LIGNE
2744,1571,LIVRET_FAMILLE,2024-02-01,2024-02-14,TERMINEE,EN_LIGNE
2745,2562,ACTE_DECES,2024-04-10,2024-04-17,REFUSEE,COURRIER
2746,240,ACTE_MARIAGE,2025-06-24,2025-07-11,REFUSEE,COURRIER
2747,1600,ACTE_DECES,2024-09-03,2024-09-15,ENREGISTREE,COURRIER
2748,231,ACTE_NAISSANCE,2024-11-05,2024-11-12,ENREGISTREE,GUICHET
2749,1161,ACTE_NAISSANCE,2023-04-16,2023-05-04,REFUSEE,GUICHET
2750,2105,ACTE_NAISSANCE,2024-08-18,2024-09-01,REFUSEE,GUICHET
2751,2811,ACTE_NAISSANCE,2023-01-02,2023-01-17,TERMINEE,EN_LIGNE
2752,2450,ACTE_MARIAGE,2024-01-20,2024-02-07,REFUSEE,EN_LIGNE
2753,1411,LIVRET_FAMILLE,2023-02-26,2023-03-06,REFUSEE,COURRIER
2754,1793,LIVRET_FAMILLE,2025-07-10,2025-07-10,TERMINEE,COURRIER
2755,1443,ACTE_MARIAGE,2025-08-08,2025-08-27,TERMINEE,EN_LIGNE
2756,2853,ACTE_DECES,2024-04-19,2024-05-09,ENREGISTREE,COURRIER
2757,1914,ACTE_DECES,2024-09-17,2024-09-18,EN_COURS,EN_LIGNE
2758,707,ACTE_NAISSANCE,2023-08-21,2023-08-21,ENREGISTREE,EN_LIGNE
2759,1147,ACTE_NAISSANCE,2025-04-02,2025-04-07,EN_COURS,COURRIER
2760,1510,LIVRET_FAMILLE,2023-02-25,2023-03-03,REFUSEE,EN_LIGNE
2761,656,ACTE_DECES,2025-10-03,2025-10-12,EN_COURS,EN_LIGNE
2762,1185,LIVRET_FAMILLE,2023-08-20,2023-09-02,EN_COURS,GUICHET
2763,647,LIVRET_FAMILLE,2025-07-27,2025-08-04,EN_COURS,GUICHET
2764,378,ACTE_DECES,2023-03-05,2023-03-10,REFUSEE,GUICHET
2765,995,ACTE_NAISSANCE,2023-11-27,2023-11-27,ENREGISTREE,GUICHET
2766,1026,ACTE_DECES,2023-03-03,2023-03-12,ENREGISTREE,COURRIER
2767,1357,ACTE_MARIAGE,2024-11-02,2024-11-08,ENREGISTREE,EN_LIGNE
2768,205,LIVRET_FAMILLE,2024-06-26,2024-07-04,ENREGISTREE,GUICHET
2769,1017,ACTE_NAISSANCE,2024-02-15,2024-03-03,ENREGISTREE,EN_LIGNE
2770,2504,ACTE_DECES,2024-12-04,2024-12-19,EN_COURS,EN_LIGNE
2771,1558,ACTE_NAISSANCE,2023-05-16,2023-05-16,TERMINEE,COURRIER
2772,1037,ACTE_DECES,2023-06-09,2023-06-18,ENREGISTREE,GUICHET
2773,1075,LIVRET_FAMILLE,2024-02-15,2024-02-17,ENREGISTREE,GUICHET
2774,2969,ACTE_NAISSANCE,2023-07-15,2023-07-16,TERMINEE,EN_LIGNE
2775,1452,ACTE_MARIAGE,2024-05-13,2024-05-19,TERMINEE,GUICHET
2776,1801,ACTE_NAISSANCE,2025-08-14,2025-09-02,TERMINEE,COURRIER
2777,1687,ACTE_DECES,2024-10-31,2024-11-04,EN_COURS,COURRIER
2778,1818,ACTE_MARIAGE,2024-02-04,2024-02-23,ENREGISTREE,EN_LIGNE
2779,46,ACTE_MARIAGE,2024-12-02,2024-12-22,EN_COURS,EN_LIGNE
2780,2731,ACTE_MARIAGE,2025-05-26,2025-06-06,EN_COURS,EN_LIGNE
2781,2665,ACTE_MARIAGE,2025-04-04,2025-04-21,ENREGISTREE,COURRIER
2782,2698,ACTE_NAISSANCE,2023-11-13,2023-11-21,EN_COURS,COURRIER
2783,2583,ACTE_DECES,2025-02-21,2025-03-03,REFUSEE,EN_LIGNE
2784,1218,ACTE_DECES,2023-06-24,2023-06-28,EN_COURS,EN_LIGNE
2785,234,LIVRET_FAMILLE,2023-05-26,2023-06-12,TERMINEE,COURRIER
2786,1444,LIVRET_FAMILLE,2025-01-02,2025-01-20,EN_COURS,EN_LIGNE
2787,1157,ACTE_NAISSANCE,2024-12-24,2024-12-25,REFUSEE,EN_LIGNE
2788,258,ACTE_MARIAGE,2023-11-14,2023-11-16,TERMINEE,COURRIER
2789,1628,ACTE_DECES,2024-07-19,2024-08-01,TERMINEE,COURRIER
2790,1908,ACTE_MARIAGE,2023-06-13,2023-06-16,ENREGISTREE,EN_LIGNE
2791,2561,LIVRET_FAMILLE,2024-03-31,2024-04-12,ENREGISTREE,EN_LIGNE
2792,2084,ACTE_DECES,2024-12-19,2024-12-27,EN_COURS,GUICHET
2793,2798,ACTE_DECES,2023-10-22,2023-10-29,REFUSEE,EN_LIGNE
2794,21,ACTE_NAISSANCE,2025-09-27,2025-10-14,EN_COURS,EN_LIGNE
2795,1894,LIVRET_FAMILLE,2023-01-18,2023-01-26,ENREGISTREE,EN_LIGNE
2796,1365,ACTE_MARIAGE,2024-01-04,2024-01-19,TERMINEE,GUICHET
2797,1465,ACTE_NAISSANCE,2024-08-10,2024-08-29,TERMINEE,GUICHET
2798,1561,ACTE_NAISSANCE,2025-10-12,2025-11-01,EN_COURS,COURRIER
2799,431,ACTE_DECES,2025-01-20,2025-02-02,ENREGISTREE,COURRIER
2800,219,ACTE_MARIAGE,2024-01-17,2024-01-19,TERMINEE,GUICHET
2801,1657,ACTE_DECES,2024-08-31,2024-09-07,EN_COURS,GUICHET
2802,2473,LIVRET_FAMILLE,2023-05-09,2023-05-28,EN_COURS,COURRIER
2803,2206,ACTE_DECES,2025-04-10,2025-04-15,REFUSEE,COURRIER
2804,2657,ACTE_DECES,2025-07-05,2025-07-08,REFUSEE,EN_LIGNE
2805,989,ACTE_DECES,2024-03-26,2024-04-07,TERMINEE,COURRIER
2806,327,ACTE_MARIAGE,2023-09-14,2023-09-23,REFUSEE,COURRIER
2807,283,LIVRET_FAMILLE,2024-08-12,2024-08-24,EN_COURS,COURRIER
2808,1431,ACTE_MARIAGE,2025-10-16,2025-11-02,ENREGISTREE,EN_LIGNE
2809,1483,ACTE_DECES,2025-04-05,2025-04-15,TERMINEE,GUICHET
2810,1841,ACTE_NAISSANCE,2025-10-17,2025-10-22,REFUSEE,COURRIER
2811,1115,ACTE_MARIAGE,2024-01-09,2024-01-23,EN_COURS,GUICHET
2812,910,ACTE_NAISSANCE,2025-08-02,2025-08-06,ENREGISTREE,GUICHET
2813,79,ACTE_DECES,2024-02-14,2024-02-19,ENREGISTREE,EN_LIGNE
2814,633,LIVRET_FAMILLE,2024-04-11,2024-05-01,REFUSEE,COURRIER
2815,2004,ACTE_NAISSANCE,2024-11-04,2024-11-22,TERMINEE,EN_LIGNE
2816,330,ACTE_MARIAGE,2023-06-27,2023-07-04,ENREGISTREE,GUICHET
2817,1318,ACTE_MARIAGE,2024-01-24,2024-02-05,ENREGISTREE,GUICHET
2818,988,ACTE_NAISSANCE,2024-02-18,2024-02-23,EN_COURS,COURRIER
2819,1804,LIVRET_FAMILLE,2025-04-18,2025-04-26,EN_COURS,EN_LIGNE
2820,2788,ACTE_NAISSANCE,2023-12-23,2024-01-10,EN_COURS,COURRIER
2821,2754,LIVRET_FAMILLE,2023-08-18,2023-08-19,EN_COURS,GUICHET
2822,1156,ACTE_NAISSANCE,2025-09-15,2025-10-03,EN_COURS,COURRIER
2823,2542,LIVRET_FAMILLE,2024-06-09,2024-06-24,REFUSEE,COURRIER
2824,308,ACTE_DECES,2023-03-23,2023-04-01,EN_COURS,EN_LIGNE
2825,1488,ACTE_MARIAGE,2025-05-09,2025-05-11,TERMINEE,COURRIER
2826,853,ACTE_MARIAGE,2025-09-18,2025-09-27,EN_COURS,EN_LIGNE
2827,425,LIVRET_FAMILLE,2024-01-20,2024-01-26,EN_COURS,COURRIER
2828,424,ACTE_NAISSANCE,2023-04-09,2023-04-15,REFUSEE,EN_LIGNE
2829,2281,ACTE_NAISSANCE,2024-01-06,2024-01-17,REFUSEE,GUICHET
2830,2818,LIVRET_FAMILLE,2024-02-20,2024-03-09,REFUSEE,COURRIER
2831,2375,ACTE_MARIAGE,2023-05-26,2023-06-01,REFUSEE,EN_LIGNE
2832,2422,ACTE_MARIAGE,2025-09-16,2025-09-26,REFUSEE,EN_LIGNE
2833,2118,LIVRET_FAMILLE,2024-08-05,2024-08-07,TERMINEE,EN_LIGNE
2834,2446,ACTE_DECES,2025-06-15,2025-06-27,EN_COURS,COURRIER
2835,1876,LIVRET_FAMILLE,2023-02-19,2023-03-06,TERMINEE,COURRIER
2836,1078,ACTE_MARIAGE,2024-03-07,2024-03-24,ENREGISTREE,GUICHET
2837,2192,ACTE_NAISSANCE,2025-07-05,2025-07-24,EN_COURS,COURRIER
2838,2991,ACTE_MARIAGE,2023-11-10,2023-11-22,EN_COURS,GUICHET
2839,370,ACTE_MARIAGE,2023-01-12,2023-01-20,EN_COURS,GUICHET
2840,1728,ACTE_MARIAGE,2024-09-10,2024-09-16,ENREGISTREE,COURRIER
2841,491,LIVRET_FAMILLE,2023-02-24,2023-02-25,REFUSEE,EN_LIGNE
2842,806,LIVRET_FAMILLE,2023-03-02,2023-03-22,EN_COURS,EN_LIGNE
2843,1884,ACTE_NAISSANCE,2023-02-04,2023-02-16,EN_COURS,GUICHET
2844,2364,LIVRET_FAMILLE,2024-01-03,2024-01-11,EN_COURS,GUICHET
2845,327,ACTE_DECES,2023-12-02,2023-12-04,TERMINEE,EN_LIGNE
2846,2096,LIVRET_FAMILLE,2025-10-07,2025-10-19,EN_COURS,GUICHET
2847,841,ACTE_MARIAGE,2024-05-26,2024-06-14,EN_COURS,COURRIER
2848,983,ACTE_MARIAGE,2024-09-04,2024-09-16,ENREGISTREE,EN_LIGNE
2849,2954,ACTE_MARIAGE,2025-09-22,2025-09-26,EN_COURS,COURRIER
2850,2706,ACTE_NAISSANCE,2024-10-12,2024-10-13,REFUSEE,GUICHET
2851,1449,ACTE_MARIAGE,2023-02-09,2023-02-25,REFUSEE,COURRIER
2852,978,ACTE_MARIAGE,2023-08-21,2023-08-30,REFUSEE,GUICHET
2853,1051,ACTE_DECES,2025-03-16,2025-03-17,REFUSEE,GUICHET
2854,681,ACTE_MARIAGE,2025-08-26,2025-08-27,TERMINEE,COURRIER
2855,2152,ACTE_NAISSANCE,2024-08-22,2024-08-26,ENREGISTREE,GUICHET
2856,1490,ACTE_DECES,2025-05-11,2025-05-20,TERMINEE,EN_LIGNE
2857,1488,LIVRET_FAMILLE,2025-07-27,2025-07-28,ENREGISTREE,EN_LIGNE
2858,89,ACTE_DECES,2023-02-06,2023-02-07,TERMINEE,GUICHET
2859,2195,ACTE_DECES,2024-07-21,2024-08-06,TERMINEE,COURRIER
2860,874,ACTE_NAISSANCE,2024-10-28,2024-11-15,EN_COURS,EN_LIGNE
2861,544,ACTE_MARIAGE,2024-09-07,2024-09-24,TERMINEE,EN_LIGNE
2862,1805,ACTE_MARIAGE,2025-03-10,2025-03-22,ENREGISTREE,GUICHET
2863,126,ACTE_NAISSANCE,2023-03-06,2023-03-25,TERMINEE,EN_LIGNE
2864,2972,ACTE_DECES,2023-01-20,2023-02-09,TERMINEE,GUICHET
2865,2554,ACTE_NAISSANCE,2025-01-06,2025-01-25,TERMINEE,GUICHET
2866,263,ACTE_DECES,2025-08-21,2025-08-24,REFUSEE,EN_LIGNE
2867,2484,ACTE_DECES,2023-01-11,2023-01-23,REFUSEE,EN_LIGNE
2868,2006,LIVRET_FAMILLE,2024-10-02,2024-10-09,TERMINEE,COURRIER
2869,2080,ACTE_NAISSANCE,2024-10-22,2024-10-28,TERMINEE,COURRIER
2870,630,LIVRET_FAMILLE,2024-11-22,2024-12-08,EN_COURS,GUICHET
2871,1673,ACTE_NAISSANCE,2024-12-19,2025-01-08,TERMINEE,COURRIER
2872,193,ACTE_MARIAGE,2023-04-19,2023-05-03,REFUSEE,GUICHET
2873,2215,ACTE_MARIAGE,2023-04-18,2023-05-02,EN_COURS,GUICHET
2874,989,ACTE_DECES,2025-06-02,2025-06-11,EN_COURS,EN_LIGNE
2875,145,ACTE_DECES,2025-06-09,2025-06-12,TERMINEE,COURRIER
2876,789,ACTE_NAISSANCE,2023-06-29,2023-07-06,REFUSEE,COURRIER
2877,688,ACTE_MARIAGE,2025-10-06,2025-10-07,ENREGISTREE,COURRIER
2878,616,LIVRET_FAMILLE,2024-01-22,2024-01-29,REFUSEE,EN_LIGNE
2879,2432,ACTE_MARIAGE,2024-12-01,2024-12-19,TERMINEE,GUICHET
2880,2782,ACTE_NAISSANCE,2024-06-15,2024-06-29,EN_COURS,GUICHET
2881,2444,ACTE_DECES,2024-07-21,2024-08-08,EN_COURS,COURRIER
2882,2088,ACTE_MARIAGE,2024-11-14,2024-11-19,REFUSEE,GUICHET
2883,2998,ACTE_DECES,2023-04-16,2023-04-17,REFUSEE,GUICHET
2884,2143,ACTE_MARIAGE,2025-08-06,2025-08-13,EN_COURS,EN_LIGNE
