rdv_id,citoyen_id,service_id,type_rdv,date_demande,date_rdv,statut,canal,commentaire
3966,1514,13,Passeport,2024-02-15,2024-03-04,EN_ATTENTE,TELEPHONE,
3967,1747,11,Mariage,2023-04-19,2023-05-13,HONORE,EN_LIGNE,
3968,1603,14,Rendez-vous social,2024-09-09,2024-09-22,HONORE,EN_LIGNE,
3969,1358,15,Etat civil,2025-09-21,2025-09-25,CONFIRME,EN_LIGNE,
3970,52,5,Mariage,2025-10-27,2025-11-26,HONORE,GUICHET,
3971,2696,5,Mariage,2024-06-30,2024-07-10,HONORE,EN_LIGNE,
3972,1947,10,Rendez-vous social,2023-12-18,2024-01-08,CONFIRME,GUICHET,
3973,83,7,Naissance,2025-09-26,2025-10-17,HONORE,TELEPHONE,
3974,124,2,Etat civil,2023-05-13,2023-06-10,HONORE,TELEPHONE,
3975,2173,16,Passeport,2023-04-14,2023-05-14,ANNULE,TELEPHONE,
3976,2496,13,Carte d'identité,2024-09-09,2024-09-30,CONFIRME,EN_LIGNE,
3977,1650,14,Rendez-vous social,2023-12-14,2023-12-27,ANNULE,GUICHET,
3978,1859,8,Rendez-vous social,2024-08-23,2024-09-19,HONORE,GUICHET,
3979,1772,7,Rendez-vous social,2025-01-09,2025-01-13,CONFIRME,GUICHET,
3980,818,3,Carte d'identité,2023-09-17,2023-09-18,HONORE,GUICHET,
3981,1875,10,Mariage,2023-05-21,2023-06-04,HONORE,GUICHET,
3982,490,1,Etat civil,2023-06-08,2023-06-17,HONORE,TELEPHONE,
3983,1474,3,Urbanisme,2024-06-18,2024-07-03,CONFIRME,TELEPHONE,
3984,2780,9,Mariage,2023-03-19,2023-03-23,EN_ATTENTE,GUICHET,
3985,913,6,Rendez-vous social,2025-10-09,2025-11-02,EN_ATTENTE,TELEPHONE,
3986,2140,13,Naissance,2023-05-19,2023-06-04,CONFIRME,EN_LIGNE,
3987,2716,5,Carte d'identité,2023-04-29,2023-05-21,EN_ATTENTE,TELEPHONE,
3988,2950,12,Passeport,2024-04-14,2024-04-19,CONFIRME,EN_LIGNE,
3989,994,5,Passeport,2023-03-17,2023-03-31,HONORE,TELEPHONE,
3990,590,13,Mariage,2024-02-27,2024-02-28,EN_ATTENTE,EN_LIGNE,
3991,1117,5,Urbanisme,2024-09-28,2024-10-04,EN_ATTENTE,GUICHET,
3992,1713,3,Naissance,2024-07-08,2024-07-20,ANNULE,EN_LIGNE,
3993,1796,12,Passeport,2024-02-08,2024-02-12,CONFIRME,GUICHET,
3994,2425,10,Mariage,2024-08-19,2024-09-10,ANNULE,EN_LIGNE,
3995,1101,13,Passeport,2024-04-23,2024-05-13,EN_ATTENTE,GUICHET,
3996,631,4,Urbanisme,2025-06-25,2025-06-28,CONFIRME,EN_LIGNE,
3997,1990,9,Etat civil,2024-02-01,2024-02-14,HONORE,GUICHET,
3998,1958,9,Urbanisme,2024-06-17,2024-07-04,EN_ATTENTE,TELEPHONE,
3999,2592,15,Naissance,2025-05-28,2025-05-30,HONORE,EN_LIGNE,
4000,583,4,Mariage,2025-04-01,2025-04-30,HONORE,GUICHET,
4001,2295,5,Etat civil,2024-09-12,2024-09-23,EN_ATTENTE,TELEPHONE,
4002,1673,8,Mariage,2025-04-16,2025-05-03,EN_ATTENTE,GUICHET,
4003,1434,10,Etat civil,2024-04-01,2024-04-07,CONFIRME,TELEPHONE,
4004,910,12,Carte d'identité,2024-11-06,2024-11-25,HONORE,EN_LIGNE,
4005,2448,15,Urbanisme,2023-01-23,2023-02-18,ANNULE,EN_LIGNE,
4006,13,14,Naissance,2024-08-24,2024-08-24,CONFIRME,EN_LIGNE,
4007,1485,16,Rendez-vous social,2024-05-20,2024-06-15,ANNULE,TELEPHONE,
4008,194,15,Rendez-vous social,2023-06-27,2023-07-09,EN_ATTENTE,EN_LIGNE,
4009,350,8,Naissance,2023-01-09,2023-01-13,CONFIRME,EN_LIGNE,
4010,2729,6,Urbanisme,2024-12-27,2025-01-03,CONFIRME,GUICHET,
4011,2024,9,Carte d'identité,2024-03-01,2024-03-23,HONORE,TELEPHONE,
4012,155,5,Passeport,2025-08-31,2025-09-28,EN_ATTENTE,EN_LIGNE,
4013,331,13,Urbanisme,2023-12-05,2023-12-15,ANNULE,EN_LIGNE,
4014,687,8,Mariage,2025-09-25,2025-10-03,HONORE,EN_LIGNE,
4015,2344,14,Naissance,2023-04-12,2023-05-10,ANNULE,GUICHET,
4016,223,15,Mariage,2024-01-25,2024-02-21,EN_ATTENTE,EN_LIGNE,
4017,1434,4,Carte d'identité,2023-03-05,2023-03-07,EN_ATTENTE,GUICHET,
4018,318,14,Rendez-vous social,2025-01-28,2025-02-19,HONORE,GUICHET,
4019,2891,12,Naissance,2023-05-10,2023-05-30,CONFIRME,GUICHET,
4020,635,2,Naissance,2023-12-16,2023-12-23,HONORE,EN_LIGNE,
4021,1115,5,Naissance,2024-07-17,2024-08-05,HONORE,EN_LIGNE,
4022,2886,3,Carte d'identité,2023-12-15,2024-01-14,EN_ATTENTE,EN_LIGNE,
4023,2979,14,Carte d'identité,2025-04-17,2025-05-17,HONORE,TELEPHONE,
4024,2696,15,Rendez-vous social,2024-03-09,2024-03-17,ANNULE,GUICHET,
4025,2548,13,Naissance,2024-06-28,2024-07-25,CONFIRME,GUICHET,
4026,2414,14,Urbanisme,2025-04-23,2025-04-23,EN_ATTENTE,EN_LIGNE,
4027,2910,14,Passeport,2024-01-30,2024-01-31,HONORE,TELEPHONE,
4028,1828,13,Carte d'identité,2023-12-12,2023-12-31,HONORE,TELEPHONE,
4029,582,6,Rendez-vous social,2023-07-05,2023-08-02,CONFIRME,EN_LIGNE,
4030,1382,12,Etat civil,2023-11-21,2023-12-03,EN_ATTENTE,TELEPHONE,
4031,2656,6,Rendez-vous social,2025-06-17,2025-07-06,ANNULE,EN_LIGNE,
4032,461,8,Passeport,2023-02-15,2023-02-27,ANNULE,EN_LIGNE,
4033,690,5,Mariage,2025-04-03,2025-04-05,ANNULE,TELEPHONE,
4034,197,4,Naissance,2024-01-05,2024-01-31,EN_ATTENTE,TELEPHONE,
4035,2723,1,Naissance,2024-03-03,2024-03-31,EN_ATTENTE,TELEPHONE,
4036,1711,1,Naissance,2025-09-26,2025-10-02,ANNULE,TELEPHONE,
4037,1968,7,Mariage,2025-02-14,2025-02-14,HONORE,TELEPHONE,
4038,126,9,Rendez-vous social,2023-11-07,2023-11-28,ANNULE,TELEPHONE,
4039,2954,10,Passeport,2025-05-07,2025-05-18,HONORE,EN_LIGNE,
4040,57,3,Rendez-vous social,2023-11-01,2023-11-13,HONORE,EN_LIGNE,
4041,1329,8,Naissance,2024-10-24,2024-11-19,CONFIRME,EN_LIGNE,
4042,2067,16,Rendez-vous social,2023-01-27,2023-02-26,HONORE,EN_LIGNE,
4043,2544,6,Urbanisme,2023-05-14,2023-06-10,CONFIRME,GUICHET,
4044,1536,8,Urbanisme,2024-01-06,2024-01-06,HONORE,GUICHET,
4045,68,16,Carte d'identité,2024-02-12,2024-02-19,HONORE,EN_LIGNE,
4046,1668,5,Urbanisme,2023-10-26,2023-11-15,CONFIRME,GUICHET,
4047,2047,9,Carte d'identité,2023-02-22,2023-03-12,EN_ATTENTE,EN_LIGNE,
4048,864,5,Urbanisme,2025-09-07,2025-10-04,EN_ATTENTE,EN_LIGNE,
4049,2402,6,Rendez-vous social,2023-09-10,2023-09-13,ANNULE,TELEPHONE,
4050,2051,2,Passeport,2024-06-12,2024-07-10,HONORE,TELEPHONE,
4051,259,5,Mariage,2025-05-18,2025-06-09,CONFIRME,EN_LIGNE,
4052,2117,1,Carte d'identité,2024-05-16,2024-06-04,ANNULE,TELEPHONE,
4053,2395,1,Rendez-vous social,2024-08-29,2024-09-04,HONORE,EN_LIGNE,
4054,2040,16,Urbanisme,2023-08-12,2023-09-07,HONORE,GUICHET,
4055,967,15,Passeport,2025-01-10,2025-01-16,HONORE,GUICHET,
4056,2741,9,Naissance,2023-04-02,2023-05-02,HONORE,GUICHET,
4057,2679,8,Rendez-vous social,2024-01-31,2024-02-20,HONORE,GUICHET,
4058,2570,8,Urbanisme,2024-11-01,2024-11-13,HONORE,TELEPHONE,
4059,997,7,Naissance,2023-02-11,2023-02-21,HONORE,TELEPHONE,
4060,367,6,Passeport,2023-01-10,2023-01-22,HONORE,TELEPHONE,
4061,2261,12,Naissance,2025-04-12,2025-05-07,ANNULE,GUICHET,
4062,2448,6,Passeport,2025-10-21,2025-11-12,HONORE,EN_LIGNE,
4063,604,16,Rendez-vous social,2023-04-19,2023-04-22,CONFIRME,TELEPHONE,
4064,230,13,Urbanisme,2025-10-14,2025-11-08,HONORE,TELEPHONE,
4065,1261,12,Passeport,2024-11-20,2024-11-30,HONORE,GUICHET,
4066,366,9,Urbanisme,2024-03-27,2024-04-09,EN_ATTENTE,TELEPHONE,
4067,1291,1,Mariage,2024-09-16,2024-09-23,CONFIRME,EN_LIGNE,
4068,1454,3,Carte d'identité,2023-03-11,2023-03-31,EN_ATTENTE,EN_LIGNE,
4069,2750,4,Mariage,2023-02-20,2023-02-21,HONORE,GUICHET,
4070,1262,6,Naissance,2023-07-28,2023-08-06,HONORE,GUICHET,
4071,2819,2,Naissance,2023-08-12,2023-09-01,ANNULE,GUICHET,
4072,928,11,Carte d'identité,2023-07-26,2023-08-10,CONFIRME,TELEPHONE,
4073,780,10,Naissance,2024-07-12,2024-07-22,ANNULE,TELEPHONE,
4074,2260,6,Carte d'identité,2025-10-08,2025-10-25,CONFIRME,GUICHET,
4075,2945,11,Mariage,2024-06-02,2024-06-20,ANNULE,EN_LIGNE,
4076,611,2,Carte d'identité,2023-03-30,2023-04-20,EN_ATTENTE,TELEPHONE,
4077,89,1,Urbanisme,2025-05-26,2025-06-04,ANNULE,TELEPHONE,
4078,1878,16,Passeport,2023-09-06,2023-09-11,EN_ATTENTE,EN_LIGNE,
4079,2372,15,Passeport,2024-05-22,2024-06-05,HONORE,TELEPHONE,
4080,1480,15,Mariage,2024-08-31,2024-09-03,CONFIRME,TELEPHONE,
4081,1565,15,Etat civil,2023-07-07,2023-07-12,HONORE,EN_LIGNE,
4082,1374,6,Urbanisme,2024-04-10,2024-04-22,CONFIRME,GUICHET,
4083,2664,3,Mariage,2025-09-02,2025-09-20,CONFIRME,GUICHET,
4084,2628,15,Carte d'identité,2024-05-26,2024-06-09,CONFIRME,TELEPHONE,
4085,1452,4,Urbanisme,2023-06-09,2023-06-25,ANNULE,EN_LIGNE,
4086,96,16,Etat civil,2024-02-25,2024-03-14,HONORE,TELEPHONE,
4087,2729,15,Naissance,2024-11-19,2024-12-09,EN_ATTENTE,TELEPHONE,
4088,2398,9,Carte d'identité,2024-05-19,2024-05-25,HONORE,EN_LIGNE,
4089,423,6,Urbanisme,2025-04-15,2025-05-11,ANNULE,GUICHET,
4090,742,11,Etat civil,2025-02-07,2025-02-19,ANNULE,GUICHET,
4091,638,1,Passeport,2024-06-28,2024-07-07,EN_ATTENTE,GUICHET,
4092,1395,12,Naissance,2023-02-03,2023-02-18,HONORE,EN_LIGNE,
4093,509,14,Etat civil,2024-10-23,2024-11-07,EN_ATTENTE,TELEPHONE,
4094,1968,15,Naissance,2023-05-10,2023-05-17,ANNULE,GUICHET,
4095,723,16,Naissance,2024-04-30,2024-05-15,ANNULE,GUICHET,
4096,1466,14,Carte d'identité,2023-11-07,2023-11-20,HONORE,EN_LIGNE,
4097,2534,2,Mariage,2024-10-02,2024-10-17,EN_ATTENTE,TELEPHONE,
4098,2825,15,Rendez-vous social,2024-06-03,2024-06-16,ANNULE,TELEPHONE,
4099,1159,9,Mariage,2025-03-18,2025-04-09,HONORE,EN_LIGNE,
4100,2693,14,Etat civil,2023-02-05,2023-02-05,HONORE,TELEPHONE,
4101,835,12,Naissance,2024-04-12,2024-05-05,EN_ATTENTE,EN_LIGNE,
4102,194,14,Naissance,2025-08-22,2025-09-16,ANNULE,GUICHET,
4103,1769,1,Urbanisme,2024-06-27,2024-07-04,EN_ATTENTE,EN_LIGNE,
4104,2683,15,Naissance,2024-01-23,2024-01-25,HONORE,EN_LIGNE,
4105,1966,9,Rendez-vous social,2023-11-12,2023-11-16,EN_ATTENTE,EN_LIGNE,
4106,823,2,Mariage,2024-08-29,2024-09-23,EN_ATTENTE,EN_LIGNE,
4107,2248,2,Mariage,2025-10-03,2025-10-27,CONFIRME,TELEPHONE,
4108,1218,4,Urbanisme,2025-05-05,2025-05-05,CONFIRME,TELEPHONE,
4109,2592,15,Carte d'identité,2024-12-02,2024-12-14,EN_ATTENTE,GUICHET,
4110,2334,9,Urbanisme,2023-03-02,2023-03-06,HONORE,GUICHET,
4111,2191,15,Mariage,2023-09-23,2023-10-19,CONFIRME,GUICHET,
4112,587,12,Urbanisme,2025-05-29,2025-06-23,HONORE,EN_LIGNE,
4113,636,1,Carte d'identité,2024-01-23,2024-02-01,EN_ATTENTE,EN_LIGNE,
4114,34,6,Carte d'identité,2023-07-29,2023-08-12,EN_ATTENTE,TELEPHONE,
4115,258,11,Naissance,2024-09-01,2024-09-15,CONFIRME,EN_LIGNE,
4116,2448,1,Rendez-vous social,2024-08-14,2024-08-17,HONORE,GUICHET,
4117,153,15,Etat civil,2023-06-08,2023-06-24,CONFIRME,GUICHET,
4118,2745,12,Etat civil,2024-06-16,2024-06-23,HONORE,TELEPHONE,
4119,1889,13,Carte d'identité,2024-07-21,2024-08-12,HONORE,TELEPHONE,
4120,2899,15,Passeport,2023-12-31,2024-01-13,CONFIRME,GUICHET,
4121,2651,10,Rendez-vous social,2025-03-10,2025-03-16,ANNULE,EN_LIGNE,
4122,2783,6,Etat civil,2025-09-04,2025-09-29,EN_ATTENTE,TELEPHONE,
4123,1064,7,Urbanisme,2025-05-12,2025-06-04,EN_ATTENTE,TELEPHONE,
4124,655,6,Carte d'identité,2025-01-12,2025-01-21,HONORE,GUICHET,
4125,2083,11,Etat civil,2023-09-12,2023-09-17,EN_ATTENTE,GUICHET,
4126,381,1,Etat civil,2023-04-25,2023-05-07,CONFIRME,GUICHET,
4127,2788,2,Etat civil,2023-07-29,2023-08-16,EN_ATTENTE,TELEPHONE,
4128,2945,8,Mariage,2024-07-11,2024-08-04,CONFIRME,TELEPHONE,
4129,2,7,Mariage,2023-03-16,2023-04-06,EN_ATTENTE,TELEPHONE,
4130,2689,16,Rendez-vous social,2023-05-15,2023-06-13,ANNULE,EN_LIGNE,
4131,2437,16,Etat civil,2024-01-24,2024-02-03,EN_ATTENTE,GUICHET,
4132,1526,6,Naissance,2023-03-30,2023-04-07,HONORE,TELEPHONE,
4133,2746,10,Naissance,2024-02-29,2024-03-20,ANNULE,TELEPHONE,
4134,740,5,Carte d'identité,2025-10-01,2025-10-19,CONFIRME,EN_LIGNE,
4135,1267,5,Etat civil,2024-07-16,2024-07-22,CONFIRME,EN_LIGNE,
4136,983,6,Etat civil,2024-03-18,2024-03-20,CONFIRME,GUICHET,
4137,1573,6,Urbanisme,2025-03-24,2025-04-23,CONFIRME,EN_LIGNE,
4138,1408,14,Etat civil,2023-05-11,2023-06-07,HONORE,EN_LIGNE,
4139,1682,4,Carte d'identité,2025-10-01,2025-10-13,CONFIRME,GUICHET,
4140,1834,5,Urbanisme,2025-01-01,2025-01-31,CONFIRME,EN_LIGNE,
4141,2179,9,Carte d'identité,2024-09-22,2024-10-11,EN_ATTENTE,TELEPHONE,
4142,2108,7,Carte d'identité,2025-03-13,2025-04-12,HONORE,TELEPHONE,
4143,405,14,Mariage,2023-04-30,2023-05-27,ANNULE,TELEPHONE,
4144,353,2,Mariage,2025-06-03,2025-06-15,HONORE,TELEPHONE,
4145,163,13,Carte d'identité,2023-02-24,2023-02-28,CONFIRME,TELEPHONE,
4146,1650,10,Rendez-vous social,2023-06-20,2023-07-14,EN_ATTENTE,TELEPHONE,
4147,1858,4,Rendez-vous social,2024-05-31,2024-06-02,EN_ATTENTE,TELEPHONE,
4148,1260,8,Carte d'identité,2023-06-25,2023-07-09,EN_ATTENTE,GUICHET,
4149,958,9,Rendez-vous social,2025-10-02,2025-10-20,CONFIRME,EN_LIGNE,
4150,2504,4,Etat civil,2023-03-28,2023-04-11,HONORE,GUICHET,
4151,2078,11,Mariage,2023-06-25,2023-06-30,CONFIRME,EN_LIGNE,
4152,1893,14,Rendez-vous social,2025-05-28,2025-06-26,CONFIRME,GUICHET,
4153,966,9,Passeport,2025-05-31,2025-06-13,HONORE,TELEPHONE,
4154,344,13,Etat civil,2024-11-10,2024-11-30,EN_ATTENTE,EN_LIGNE,
4155,2180,14,Etat civil,2024-11-22,2024-11-29,HONORE,EN_LIGNE,
4156,2995,1,Naissance,2025-10-18,2025-11-11,ANNULE,EN_LIGNE,
4157,396,9,Etat civil,2025-08-08,2025-08-22,EN_ATTENTE,EN_LIGNE,
4158,1234,15,Etat civil,2023-03-11,2023-03-15,ANNULE,EN_LIGNE,
4159,1980,10,Naissance,2025-04-19,2025-05-01,CONFIRME,EN_LIGNE,
4160,2715,12,Etat civil,2025-07-05,2025-07-19,ANNULE,EN_LIGNE,
4161,384,8,Naissance,2024-03-19,2024-04-06,CONFIRME,EN_LIGNE,
4162,308,13,Mariage,2024-06-05,2024-06-19,EN_ATTENTE,TELEPHONE,
4163,271,5,Carte d'identité,2025-09-16,2025-09-19,EN_ATTENTE,TELEPHONE,
4164,318,9,Carte d'identité,2023-02-21,2023-03-02,CONFIRME,GUICHET,
4165,1869,11,Rendez-vous social,2025-04-08,2025-04-14,EN_ATTENTE,GUICHET,
4166,436,2,Etat civil,2025-08-10,2025-08-22,EN_ATTENTE,EN_LIGNE,
4167,1803,3,Naissance,2023-09-29,2023-10-01,HONORE,TELEPHONE,
4168,151,12,Passeport,2023-06-19,2023-06-26,CONFIRME,TELEPHONE,
4169,2292,4,Etat civil,2023-05-01,2023-05-07,HONORE,GUICHET,
4170,1394,7,Rendez-vous social,2024-01-22,2024-02-11,ANNULE,TELEPHONE,
4171,2955,5,Urbanisme,2023-07-10,2023-07-21,EN_ATTENTE,EN_LIGNE,
4172,1480,16,Rendez-vous social,2023-07-04,2023-07-16,ANNULE,GUICHET,
4173,2140,11,Urbanisme,2025-06-25,2025-06-29,EN_ATTENTE,TELEPHONE,
4174,985,13,Naissance,2023-10-01,2023-10-17,EN_ATTENTE,TELEPHONE,
4175,2608,6,Mariage,2025-10-06,2025-10-12,EN_ATTENTE,EN_LIGNE,
4176,2788,11,Naissance,2023-12-12,2023-12-13,HONORE,EN_LIGNE,
4177,1142,6,Etat civil,2023-08-29,2023-09-01,CONFIRME,GUICHET,
4178,2151,6,Mariage,2023-07-13,2023-07-24,HONORE,TELEPHONE,
4179,180,11,Carte d'identité,2024-05-23,2024-05-28,EN_ATTENTE,EN_LIGNE,
4180,1314,12,Naissance,2024-08-23,2024-08-27,HONORE,TELEPHONE,
4181,2901,7,Naissance,2024-01-11,2024-01-12,ANNULE,GUICHET,
4182,2667,4,Rendez-vous social,2023-02-20,2023-03-15,EN_ATTENTE,GUICHET,
4183,2391,9,Naissance,2023-04-18,2023-05-10,EN_ATTENTE,TELEPHONE,
4184,2573,15,Urbanisme,2024-05-14,2024-05-26,CONFIRME,TELEPHONE,
4185,410,2,Passeport,2024-03-20,2024-03-31,EN_ATTENTE,TELEPHONE,
4186,895,10,Naissance,2024-03-10,2024-03-23,ANNULE,GUICHET,
4187,1170,3,Carte d'identité,2024-08-12,2024-09-09,HONORE,TELEPHONE,
4188,392,15,Carte d'identité,2025-01-22,2025-02-04,CONFIRME,TELEPHONE,
4189,2276,2,Etat civil,2025-09-19,2025-10-11,HONORE,EN_LIGNE,
4190,930,1,Etat civil,2025-03-22,2025-03-31,EN_ATTENTE,GUICHET,
4191,1713,4,Urbanisme,2023-12-03,2023-12-28,CONFIRME,GUICHET,
4192,934,13,Etat civil,2023-08-16,2023-08-30,ANNULE,TELEPHONE,
4193,1666,10,Urbanisme,2024-02-17,2024-03-04,HONORE,EN_LIGNE,
4194,1856,1,Naissance,2024-09-21,2024-10-02,HONORE,EN_LIGNE,
4195,808,1,Rendez-vous social,2024-05-13,2024-06-04,HONORE,GUICHET,
4196,82,4,Urbanisme,2024-04-11,2024-04-29,EN_ATTENTE,EN_LIGNE,
4197,424,4,Naissance,2023-11-29,2023-12-18,CONFIRME,TELEPHONE,
4198,435,12,Naissance,2023-11-06,2023-11-08,CONFIRME,EN_LIGNE,
4199,1519,3,Etat civil,2023-03-31,2023-04-17,EN_ATTENTE,GUICHET,
4200,2475,11,Etat civil,2025-03-05,2025-03-30,HONORE,GUICHET,
4201,2886,8,Carte d'identité,2025-03-21,2025-04-12,HONORE,EN_LIGNE,
4202,100,4,Carte d'identité,2024-12-18,2025-01-15,ANNULE,EN_LIGNE,
4203,1649,5,Rendez-vous social,2023-06-29,2023-07-22,HONORE,TELEPHONE,
4204,2016,1,Passeport,2024-05-30,2024-06-20,HONORE,EN_LIGNE,
4205,569,10,Mariage,2024-06-24,2024-07-14,ANNULE,TELEPHONE,
4206,939,4,Passeport,2023-03-02,2023-03-16,ANNULE,GUICHET,
4207,1184,3,Naissance,2025-05-06,2025-05-27,ANNULE,EN_LIGNE,
4208,299,12,Urbanisme,2024-12-13,2025-01-06,ANNULE,EN_LIGNE,
4209,1377,10,Etat civil,2025-06-06,2025-06-22,HONORE,EN_LIGNE,
4210,108,9,Carte d'identité,2024-10-04,2024-10-18,HONORE,GUICHET,
4211,2371,3,Mariage,2025-04-06,2025-05-02,CONFIRME,GUICHET,
4212,1231,7,Urbanisme,2024-10-14,2024-11-13,HONORE,EN_LIGNE,
4213,472,5,Passeport,2024-06-16,2024-07-15,EN_ATTENTE,TELEPHONE,
4214,585,14,Naissance,2025-01-23,2025-02-21,EN_ATTENTE,TELEPHONE,
4215,1752,14,Etat civil,2024-11-14,2024-12-02,CONFIRME,EN_LIGNE,
4216,2637,3,Mariage,2025-08-04,2025-08-16,HONORE,TELEPHONE,
4217,847,5,Carte d'identité,2025-04-17,2025-04-18,CONFIRME,GUICHET,
4218,1818,13,Etat civil,2025-06-18,2025-07-13,EN_ATTENTE,EN_LIGNE,
4219,2075,4,Etat civil,2023-09-24,2023-09-25,ANNULE,GUICHET,
4220,1276,2,Urbanisme,2024-04-21,2024-05-01,EN_ATTENTE,EN_LIGNE,
4221,2736,8,Etat civil,2023-02-13,2023-02-23,ANNULE,GUICHET,
4222,2278,6,Carte d'identité,2024-07-09,2024-07-14,EN_ATTENTE,GUICHET,
4223,2624,13,Carte d'identité,2023-09-16,2023-09-30,ANNULE,TELEPHONE,
4224,2143,13,Etat civil,2024-01-04,2024-01-28,ANNULE,EN_LIGNE,
4225,1946,3,Etat civil,2025-03-05,2025-03-06,ANNULE,EN_LIGNE,
4226,1810,8,Urbanisme,2025-10-21,2025-11-01,ANNULE,TELEPHONE,
4227,2415,16,Carte d'identité,2024-06-05,2024-06-21,HONORE,EN_LIGNE,
4228,739,14,Etat civil,2023-09-14,2023-09-18,ANNULE,EN_LIGNE,
4229,1546,11,Passeport,2025-06-07,2025-06-12,ANNULE,TELEPHONE,
4230,602,6,Rendez-vous social,2024-09-21,2024-10-17,ANNULE,GUICHET,
4231,2986,13,Mariage,2023-03-30,2023-04-04,ANNULE,GUICHET,
4232,2794,6,Carte d'identité,2025-03-20,2025-04-11,CONFIRME,GUICHET,
4233,1215,4,Mariage,2025-01-02,2025-01-31,EN_ATTENTE,GUICHET,
4234,1490,16,Etat civil,2025-08-31,2025-09-05,ANNULE,GUICHET,
4235,1559,15,Rendez-vous social,2023-12-26,2024-01-13,CONFIRME,TELEPHONE,
4236,1990,14,Rendez-vous social,2024-12-13,2025-01-09,HONORE,EN_LIGNE,
4237,1079,14,Carte d'identité,2025-11-01,2025-11-03,HONORE,EN_LIGNE,
4238,233,12,Urbanisme,2023-11-21,2023-12-08,CONFIRME,EN_LIGNE,
4239,2650,12,Naissance,2024-05-24,2024-06-03,ANNULE,TELEPHONE,
4240,1078,7,Rendez-vous social,2024-04-18,2024-05-05,EN_ATTENTE,TELEPHONE,
4241,2046,4,Mariage,2023-08-01,2023-08-10,CONFIRME,TELEPHONE,
4242,338,14,Mariage,2025-08-12,2025-09-02,ANNULE,TELEPHONE,
4243,2737,16,Etat civil,2025-07-14,2025-07-25,CONFIRME,TELEPHONE,
4244,2757,2,Mariage,2025-07-24,2025-08-09,ANNULE,EN_LIGNE,
4245,1010,8,Carte d'identité,2025-08-21,2025-09-11,HONORE,EN_LIGNE,
4246,199,10,Carte d'identité,2023-05-12,2023-06-08,HONORE,GUICHET,
4247,230,1,Naissance,2025-05-28,2025-06-03,EN_ATTENTE,TELEPHONE,
4248,2688,10,Urbanisme,2025-02-09,2025-03-07,HONORE,GUICHET,
4249,1637,3,Carte d'identité,2025-05-27,2025-06-13,ANNULE,GUICHET,
4250,791,10,Rendez-vous social,2023-03-05,2023-03-13,ANNULE,GUICHET,
4251,1017,9,Etat civil,2024-02-14,2024-02-14,ANNULE,GUICHET,
4252,1928,1,Urbanisme,2024-01-25,2024-02-18,EN_ATTENTE,TELEPHONE,
4253,272,4,Mariage,2023-11-03,2023-11-23,EN_ATTENTE,TELEPHONE,
4254,2840,2,Rendez-vous social,2025-03-06,2025-03-11,EN_ATTENTE,TELEPHONE,
4255,2537,15,Passeport,2024-07-13,2024-07-25,ANNULE,EN_LIGNE,
4256,1405,16,Rendez-vous social,2024-09-03,2024-09-03,HONORE,EN_LIGNE,
4257,2652,2,Mariage,2023-03-18,2023-04-17,EN_ATTENTE,EN_LIGNE,
4258,2165,5,Passeport,2023-01-09,2023-01-14,EN_ATTENTE,EN_LIGNE,
4259,499,1,Rendez-vous social,2025-02-24,2025-03-13,ANNULE,EN_LIGNE,
4260,2996,2,Mariage,2023-04-21,2023-04-26,CONFIRME,EN_LIGNE,
4261,1675,14,Urbanisme,2024-07-28,2024-08-09,HONORE,TELEPHONE,
4262,147,9,Rendez-vous social,2023-03-10,2023-03-28,HONORE,EN_LIGNE,
4263,2639,12,Rendez-vous social,2023-10-17,2023-10-17,CONFIRME,EN_LIGNE,
4264,933,11,Rendez-vous social,2023-09-24,2023-10-09,ANNULE,TELEPHONE,
4265,2789,8,Carte d'identité,2024-03-18,2024-03-29,ANNULE,EN_LIGNE,
4266,2640,7,Naissance,2025-08-20,2025-08-23,HONORE,TELEPHONE,
4267,1968,10,Carte d'identité,2023-06-24,2023-07-07,ANNULE,EN_LIGNE,
4268,480,10,Naissance,2024-10-28,2024-11-13,HONORE,GUICHET,
4269,2684,9,Passeport,2023-06-12,2023-07-02,CONFIRME,TELEPHONE,
4270,2985,4,Passeport,2024-10-21,2024-11-07,CONFIRME,GUICHET,
4271,2608,13,Mariage,2023-05-12,2023-06-02,EN_ATTENTE,TELEPHONE,
4272,1346,1,Etat civil,2024-08-28,2024-09-24,ANNULE,EN_LIGNE,
4273,50,10,Naissance,2023-02-03,2023-02-18,CONFIRME,GUICHET,
4274,931,15,Carte d'identité,2023-07-05,2023-07-25,CONFIRME,GUICHET,
4275,2564,14,Naissance,2023-06-09,2023-06-12,CONFIRME,GUICHET,
4276,1390,11,Passeport,2023-03-15,2023-03-28,EN_ATTENTE,EN_LIGNE,
4277,1750,3,Naissance,2025-01-27,2025-02-05,CONFIRME,TELEPHONE,
4278,2840,8,Carte d'identité,2023-10-09,2023-10-16,ANNULE,EN_LIGNE,
4279,2512,10,Urbanisme,2023-02-28,2023-03-11,HONORE,GUICHET,
4280,2702,9,Carte d'identité,2023-01-08,2023-01-08,HONORE,GUICHET,
4281,2484,5,Naissance,2023-10-14,2023-11-03,HONORE,TELEPHONE,
4282,2373,14,Urbanisme,2023-01-24,2023-01-31,ANNULE,TELEPHONE,
4283,561,11,Etat civil,2025-10-22,2025-10-28,HONORE,EN_LIGNE,
